t,RMSD_ligand_rep1,RMSD_ligand_rep2,RMSD_ligand_rep3,RMSD_pocket_rep1,RMSD_pocket_rep2,RMSD_pocket_rep3,RMSD_BB_rep1,RMSD_BB_rep2,RMSD_BB_rep3,Rg_rep1,Rg_rep2,Rg_rep3
93,1.9045638,2.120484337,1.766079115,1.8269936,1.887049052,1.700790644,1.9467672,2.125442525,1.883073769,20.45014,21.05417252,20.72803683
93.5,1.8230579,1.953351434,1.747879723,1.8770525,1.946890916,1.740028546,1.9327083,1.965050389,1.893039013,20.449541,21.35881639,20.46964614
94,1.9653033,2.058819127,1.904083382,1.7986803,1.889217288,1.724607987,1.9221078,2.133812076,1.857957948,20.456823,20.98365403,20.56033218
94.5,1.6944032,1.861397309,1.563643402,1.8715708,1.987180907,1.823031121,1.9181485,2.007738778,1.81249509,20.468056,19.64563491,19.18983396
95,1.9725802,2.158312819,1.909048649,1.9180439,1.953614306,1.811275007,1.9119996,2.1373268,1.852665904,20.500427,19.5271204,21.19259871
95.5,1.7671297,1.902895264,1.607563603,1.8539909,1.957049036,1.806914751,1.900684,1.96717392,1.761383386,20.470438,20.52549107,19.9723518
96,1.8891108,2.08004375,1.794234655,1.8733388,2.057362831,1.837072258,1.8929828,2.003250534,1.784813467,20.454111,20.48947502,19.52210752
96.5,1.9198627,2.09305868,1.786736311,1.9007246,2.005527031,1.757079916,1.8783314,1.937937174,1.871067007,20.443972,20.48896681,19.81259157
97,1.9670159,2.193247947,1.821764882,1.9064391,2.01462403,1.852904472,1.9048492,2.007045583,1.860436834,20.450962,20.41084105,20.61146914
97.5,1.7768543,1.95973808,1.613893885,1.8756638,2.001339582,1.730091005,1.9583968,2.087266356,1.896073765,20.461573,20.30153964,19.75643222
98,1.8849707,1.902993622,1.682598092,1.9413118,2.006509926,1.893818552,1.9850063,2.084368341,1.850079396,20.461212,19.93262499,20.15447877
98.5,1.9320532,2.123268904,1.713731089,2.0030098,2.050165181,1.956151213,1.9589502,1.92917998,1.845588572,20.439722,20.98370275,19.5940884
99,1.9270428,2.064655208,1.846829673,2.0542636,2.155873393,1.946021441,1.9169432,1.915082812,1.749925616,20.433569,20.24309576,21.3910608
99.5,1.8432989,1.986090751,1.768940685,1.8623064,1.967203556,1.703645073,1.8871205,2.03951343,1.725255018,20.457067,20.09273548,20.0532416
100,1.95506,2.092423378,1.857662566,1.9300252,2.129966692,1.789683876,1.8880543,1.980470825,1.75307308,20.493868,21.41569332,20.75885622
100.5,1.8948452,1.945658361,1.860973564,1.904057,1.994832207,1.835411433,1.929456,2.102354542,1.894647022,20.507318,20.97050751,21.37502663
101,2.0105059,2.253857497,1.809185627,1.7787253,1.860012025,1.680962398,1.9419006,2.050816769,1.698916172,20.512903,19.08174384,20.8301666
101.5,1.8986375,1.969022016,1.800104573,1.8180374,1.947787844,1.795170555,1.9551492,2.019020415,2.03004744,20.486692,21.04018916,19.42755383
102,1.9797747,2.112430807,1.863549653,2.072993,2.207910498,2.01276306,1.9631965,2.013934215,1.901832824,20.495106,19.87414102,19.77900764
102.5,1.9002254,2.113152734,1.835471142,1.9212049,2.054830328,1.878584539,1.9210396,2.022248777,1.90598861,20.504837,21.0528167,19.64676797
103,1.8678463,2.068930547,1.710834629,1.8791133,2.044651017,1.754989187,1.9304302,2.012042512,1.917930428,20.504278,20.07065287,20.2988426
103.5,2.0176804,2.171221935,1.910645476,1.9907303,2.112549066,1.992195867,1.9238393,1.947699267,1.766466412,20.511023,19.16616184,20.28719841
104,1.9608198,2.135432578,1.963614956,1.9392903,2.111620581,1.840108466,1.9299506,2.037905178,1.892258042,20.4611,20.32917,21.19977351
104.5,1.9404659,2.101846119,1.894957335,1.9711032,2.084290726,1.899875987,1.9441961,1.985573745,1.85675816,20.425907,20.62129788,20.559716
105,1.903645,2.12214137,1.90884795,1.9420137,2.066179962,1.862671698,1.9046971,1.997228207,1.758363804,20.445644,20.93738797,19.05717972
105.5,1.8208063,2.00484681,1.661092259,1.9351152,1.976219383,1.825378512,1.8824747,2.056898086,1.801084205,20.465446,20.99974925,20.55791727
106,1.8591936,2.029170939,1.73446659,1.8094616,1.935798176,1.839014363,1.871618,1.985232063,1.823508812,20.475948,20.0512869,19.97696135
106.5,1.9183668,2.106400741,1.913992997,1.8434668,1.946599134,1.732042018,1.9048094,2.07022886,1.770731683,20.490904,20.1985632,20.97752645
107,1.7684128,1.87863401,1.735177203,1.8694075,1.921045511,1.836512108,1.8722585,2.0318082,1.857990025,20.423443,20.428335,20.8335562
107.5,1.9193858,2.038749045,1.837934023,1.9983249,2.023303501,1.832811773,1.8757242,2.119982836,1.85680465,20.400434,20.48832956,20.7230287
108,1.8664154,1.981957029,1.775606379,1.8441482,1.918889981,1.763499535,1.9018167,2.069287778,1.798371539,20.440899,20.29174234,19.54086072
108.5,1.719408,1.814486501,1.681009434,1.7882671,1.883940503,1.662891684,1.9658434,2.162780817,2.023998151,20.480082,21.27368657,19.88691375
109,1.9298055,2.157006756,1.78387232,1.878258,1.940730428,1.789107276,1.9605383,1.9762459,1.89900919,20.422678,20.21454973,19.69231653
109.5,1.9508159,2.076889915,1.824253812,1.9029547,2.003501935,1.819289521,1.9331522,2.086787363,1.892282882,20.411028,20.0906455,20.88142722
110,1.762064,1.871521663,1.629187313,1.9058093,1.943454847,1.770067069,1.9185373,2.060773747,1.790988767,20.434242,20.70792018,20.70571457
110.5,1.9778877,2.181279009,1.918658262,1.836585,1.866075972,1.700922895,1.9250122,1.9974859,1.866072445,20.471819,21.28442706,20.32300119
111,2.0208926,2.195498279,1.941769472,1.8738272,2.040292885,1.784160122,1.9189386,2.074531274,1.740910175,20.47374,20.94585322,20.39981208
111.5,1.9073286,2.02237071,1.747296591,1.8647332,1.958393896,1.738815151,1.9232064,2.041553834,1.746881934,20.437471,21.89799236,20.65018955
112,1.8868905,2.078895182,1.72610827,1.7955108,1.890446554,1.615194381,1.9350725,2.045888317,1.880079453,20.425425,20.71088271,18.91621536
112.5,1.9644184,2.103101194,1.80619449,1.832054,1.972368225,1.785702947,1.992541,2.158426683,1.964847054,20.430693,21.96116037,20.20538072
113,1.9423747,2.181435554,1.841612371,1.8888367,2.006780741,1.804406163,2.0394056,2.101845858,1.992996727,20.453707,19.73601049,19.17959209
113.5,2.0607421,2.272591088,1.931047937,1.9286087,2.100073237,1.761096361,2.0261443,2.217403638,1.964728549,20.441864,20.66335736,20.06701702
114,2.1042838,2.256493983,2.031049217,1.7955416,1.892176028,1.710667848,1.9685522,2.118308867,1.808474873,20.41437,19.1807184,19.67266522
114.5,2.122581,2.162449471,2.046872715,1.7696372,1.738531652,1.676667398,1.9530615,2.027597256,1.876104239,20.462257,20.41066688,20.93462595
115,1.9302568,2.149930193,1.895188793,1.8342198,1.9369685,1.859458033,1.9452666,2.076547774,1.809787361,20.475039,20.42469548,20.32675449
115.5,1.8603501,1.983203905,1.732788067,1.8029872,1.843902146,1.798848596,1.936857,2.051761411,1.836542573,20.468563,20.47054255,20.41754157
116,1.9426805,2.03118615,1.811037843,1.8367455,1.906057657,1.714529872,1.9424009,1.980191773,1.931907737,20.488947,19.9870188,20.31766715
116.5,1.9691502,2.192706413,1.848420613,1.8273345,1.947992776,1.743851994,1.9202441,2.050647382,1.809815751,20.427544,19.86675896,20.44018783
117,2.0571477,2.171802566,1.977838404,1.9407756,2.111961087,1.822747365,1.9092903,1.97025907,1.848877527,20.407593,20.04676095,19.87430173
117.5,2.1440225,2.337004527,2.094019549,1.8158431,1.98001365,1.821554952,1.8761883,2.045740489,1.79253836,20.476223,20.6332023,20.41505335
118,2.0269856,2.139463006,1.839629474,1.8842977,2.004779045,1.85479578,1.8920767,2.02124339,1.806046817,20.466656,20.35425911,20.27161617
118.5,1.9798045,2.116114362,2.011810502,2.0090208,2.155131369,1.924654021,1.9097708,2.122512723,1.77271567,20.420849,19.41594743,20.79080119
119,1.7878387,1.940149542,1.597937948,1.9447743,1.952752752,1.853923676,1.9282854,2.032597731,1.875569957,20.395308,20.22793443,21.77187732
119.5,1.8256375,2.08740382,1.750822164,1.9039825,2.035052519,1.818352712,1.958279,1.995952972,1.893844479,20.384033,21.35997705,20.16367505
120,2.0497029,2.104953711,1.914683117,1.8126909,1.950631556,1.698914512,1.9990946,2.208179044,1.979857961,20.397781,20.66709275,19.40529693
120.5,1.9081757,2.100040881,1.748481108,1.804777,1.934703145,1.614187773,1.9406012,2.034081616,1.960449708,20.421621,20.63288061,20.98711978
121,1.9106261,1.976165489,1.856544674,1.8552345,1.988656598,1.745367093,1.9234862,1.985454902,1.848404698,20.443134,21.00313945,20.37303754
121.5,1.9012812,2.034832589,1.750770427,1.8338122,1.929903783,1.747790664,1.9226604,2.012246475,1.838514703,20.531946,20.07270132,20.71531205
122,1.8777252,2.059518241,1.789299227,1.8497726,1.937266478,1.833411571,1.9251869,1.966772327,1.959348016,20.487312,20.24391087,19.58558683
122.5,1.8142786,1.956061146,1.625767612,1.7686281,1.891295584,1.625376765,1.9427657,2.056108265,1.896317791,20.484615,20.2326835,21.60989636
123,1.9141864,2.081502545,1.757546742,1.8244243,2.0481931,1.775223193,1.9534397,2.038641133,1.931495376,20.483967,18.7797763,20.06142687
123.5,1.8950694,1.980865907,1.785860902,1.8515787,1.915867691,1.742937027,1.9365112,2.105917668,1.866383701,20.450249,21.22814281,20.47791901
124,1.8352979,1.958818162,1.72894259,1.8495528,1.962291466,1.773670221,1.9159906,2.010293016,1.850268998,20.460054,19.71481168,19.06008563
124.5,1.8706998,2.025774697,1.731486274,1.7997938,1.91980703,1.739390785,1.9416882,1.979752177,1.759105454,20.469669,20.63650762,20.60188112
125,2.0617988,2.281882435,2.025208026,1.8768017,1.880403205,1.759092683,1.934921,2.046140895,1.831330944,20.488705,20.99416482,20.32265901
125.5,1.7970037,2.002637934,1.722105109,1.8127905,1.852368721,1.664342856,1.9223115,2.000028399,1.738077342,20.490019,20.53510772,21.07959145
126,1.7999088,2.007214427,1.683799961,1.8354698,2.043935041,1.700142273,1.9361017,2.049442652,1.839127224,20.476704,21.28735226,20.44614441
126.5,1.9958876,2.135514402,1.904442548,1.7979711,1.879104123,1.767240902,1.9618025,2.125759974,1.900831832,20.490086,21.51816961,20.32708415
127,1.8000537,2.05187465,1.703184305,1.8152164,1.876282133,1.640124947,1.9678103,2.008711713,1.854016622,20.508772,21.55994813,20.25639765
127.5,1.8289447,1.862544476,1.742685262,1.7330933,1.822215128,1.646219166,1.9540261,2.017782064,1.81146817,20.439381,21.32425959,21.30089047
128,1.8968558,2.054843023,1.772513396,1.5457217,1.670757099,1.384655272,2.0146518,2.125629987,1.949843988,20.443144,20.30706556,20.30393103
128.5,1.9555322,2.139975684,1.768998804,1.7127063,1.764562942,1.632345476,2.0187447,2.055689483,1.957493274,20.517817,20.27275879,19.3601912
129,1.8414444,1.980727397,1.707146723,1.7754207,1.83659736,1.732538294,1.9560755,2.062635455,1.891762014,20.533585,21.91709367,20.43350119
129.5,1.9946437,2.128491315,1.868545801,1.6491368,1.793885635,1.605034903,1.8990194,1.981809002,1.764895588,20.449963,21.18821364,19.9901488
130,1.9300542,2.013457923,1.822231674,1.7807335,1.928910227,1.658933981,1.8723015,1.992268648,1.863131344,20.437624,20.7121015,21.14505783
130.5,1.9969593,2.071275982,1.903611524,1.6533287,1.730302375,1.577018463,1.9238304,2.102574237,1.841189478,20.473579,19.5543218,20.21199546
131,1.8046346,1.932575045,1.671524755,1.8790425,2.004738538,1.654828397,1.9635127,2.179377089,1.848741673,20.435102,21.19609542,19.96109707
131.5,1.8710611,2.098045113,1.731470562,1.9726809,2.045040001,1.943622009,1.9537362,2.064947366,1.844956939,20.420046,19.98368321,20.6838951
132,1.9992559,2.130701279,1.84929475,1.9741801,2.080682111,1.952936162,1.9395599,1.995339342,1.853821408,20.461502,21.28920222,20.09997341
132.5,1.8508428,2.003145491,1.668826697,1.9051811,1.984084396,1.866537903,1.9185776,1.967598746,1.814353995,20.453699,21.24246734,19.95931926
133,1.9287584,2.116298581,1.873971513,1.7108442,1.795470672,1.675890251,1.9247018,1.954549,1.853185519,20.476299,20.97857831,19.5657399
133.5,1.753831,1.89480535,1.717002226,1.7594746,1.90912727,1.678067586,1.9035759,2.00381111,1.727207803,20.52972,21.41520088,20.18604814
134,1.968227,2.11436128,1.848510026,1.7585064,1.941542846,1.662027535,1.9454346,2.091521032,1.796429499,20.535923,19.72074157,19.84075002
134.5,1.7236699,1.857867849,1.631610798,1.9217477,2.110891624,1.878460884,2.0319347,2.14831584,1.946027585,20.547899,20.23893779,19.69431449
135,1.9233876,2.078211119,1.886425361,1.898351,2.063546798,1.728602073,2.0339804,2.15668951,2.027171336,20.546225,20.44621242,21.51222634
135.5,2.0060313,2.054010949,1.944979485,1.7547698,1.942983496,1.671164765,2.0023644,2.046504487,1.960240989,20.561619,21.23337559,21.1309735
136,1.8866816,1.948846155,1.719171049,1.867779,1.936631463,1.750708782,1.9887234,2.036862405,1.953926944,20.555138,21.10123493,20.38654667
136.5,1.8627347,1.98027727,1.702801166,1.8181733,1.949011362,1.827312585,1.9618344,2.164310106,1.836833187,20.526989,20.62273598,19.84807412
137,1.7716436,1.874318557,1.68946604,1.8424888,1.924992895,1.644529916,1.9687804,2.009229809,1.944063812,20.527317,21.06339033,21.75611182
137.5,1.919912,2.110018222,1.645803249,1.7642602,1.880290899,1.708792559,1.9820677,2.018991282,1.855829239,20.497778,19.16594503,20.27529893
138,2.0125194,2.140938166,1.90802043,1.7613565,1.843955061,1.722397502,1.9618237,2.004172885,1.882854191,20.488821,19.95671855,20.05936232
138.5,1.7869771,1.91664644,1.66874869,1.8127098,1.955358159,1.741012162,1.9593587,1.936376184,1.812482612,20.439688,20.15363745,20.12573215
139,1.731101,1.927738068,1.520620894,1.7953892,1.777948856,1.77453221,1.9459161,2.036493849,1.871745698,20.454193,20.49338689,21.43558473
139.5,1.8492571,2.004983436,1.728902059,1.6826336,1.874359892,1.518604534,1.9112804,2.009674443,1.845058543,20.483593,20.07934489,21.42480995
140,1.9866831,2.1098617,1.839505481,1.7038409,1.805886806,1.633233352,1.9439973,1.990435271,1.893647457,20.490616,19.56081556,20.19231264
140.5,1.9519773,2.054665762,1.907942528,2.0070152,2.089788252,1.839905409,1.9429665,2.139338714,1.872806893,20.502682,20.12958617,20.75639812
141,1.9391656,2.053913352,1.806225187,1.6301205,1.662566065,1.597132743,1.9447445,2.122927247,1.947101606,20.471354,20.71735628,20.12963591
141.5,1.9807127,2.178576834,1.938079032,1.8040246,1.929456785,1.813092181,1.9535379,2.011800689,1.850850311,20.534761,20.68270841,20.05151999
142,1.6913186,1.791166508,1.575964951,1.8438365,1.970029131,1.78111108,1.9658474,2.136500749,1.827417251,20.476271,22.08373507,20.1360621
142.5,1.7132373,1.817729625,1.651885866,1.8505294,2.019083829,1.844439321,1.9739803,2.126010517,1.938405659,20.479172,19.78426003,21.50535562
143,2.0306139,2.195500556,1.822031278,1.7462925,1.917700682,1.730628862,1.9563063,2.019427592,1.918023411,20.50518,20.79679746,20.66523382
143.5,2.1039462,2.243951662,1.954739136,1.7529693,1.871544323,1.673561088,1.9367543,1.994453821,1.853176338,20.508324,20.58483022,20.52138373
144,1.8571084,2.033908807,1.849793054,1.7683698,1.839758158,1.700389398,1.9535925,2.005225348,1.875169768,20.486248,20.4664679,20.57342321
144.5,1.785427,1.908586344,1.696144164,1.805082,1.907057559,1.726473831,1.9773681,2.032540562,1.838566643,20.484505,21.05538407,20.89190442
145,1.8423377,2.007334447,1.76710024,1.8701434,1.891069888,1.713683177,1.9878099,2.174669334,1.892391143,20.494032,20.0023573,20.97217539
145.5,1.6966208,1.829420526,1.510678505,1.8520573,2.015995773,1.748184352,1.9586257,2.011982751,1.795734808,20.504482,21.79267376,20.47173363
146,1.957114,1.97051995,1.892900448,1.8188281,1.761209141,1.756337293,1.9390002,2.052011326,1.866859508,20.509949,19.64665043,20.22462566
146.5,2.0128541,2.16775317,1.870764466,1.9508135,2.001499678,1.822430346,1.9224969,2.005143015,1.874224579,20.487301,20.68508515,19.63851125
147,1.9139971,2.069723242,1.857773561,1.7843782,1.870802708,1.707560348,1.8949175,1.967923562,1.837232926,20.500193,20.38923777,20.36731849
147.5,1.8515724,1.963536703,1.814965095,1.8907744,2.057675126,1.739111609,1.8587708,1.899429784,1.784625234,20.454678,20.6434457,20.5744819
148,1.8727496,2.041404342,1.751726565,1.9346024,1.93148762,1.76167146,1.8709353,1.988839684,1.822973184,20.50601,21.22362866,19.84359472
148.5,1.8335017,1.971414963,1.77897107,1.816349,1.953100499,1.638991247,1.8559147,1.952213408,1.757632416,20.52062,20.63991361,19.35337035
149,1.9558797,2.156035111,1.902145139,2.0005054,2.090507874,1.883773453,1.8853979,2.017389501,1.800045522,20.524509,19.58886659,20.99883138
149.5,1.9085367,2.064281689,1.780881091,1.8190651,1.822338348,1.723127292,1.9222726,1.998291151,1.763533773,20.533792,20.13285158,21.47572513
150,1.8619213,2.035052766,1.761062522,1.8456254,1.922223377,1.752718068,1.8999366,2.105927695,1.918075093,20.544458,20.32211291,20.21420176
150.5,2.0242827,2.109872566,1.877434381,1.8333904,1.818696589,1.83480862,1.8852711,1.983842556,1.839865671,20.48818,20.30217045,20.91717881
151,1.9268056,2.121300612,1.809605454,1.8293301,1.977268174,1.819273044,1.8956615,2.039411023,1.846673135,20.495039,19.94862904,20.30362042
151.5,1.8183064,1.900493184,1.767534177,1.9218587,1.997441772,1.778273542,1.9144481,1.962192082,1.758187648,20.472385,20.57468712,19.16005177
152,2.0153155,2.1471806,2.001551504,1.9413587,2.082935092,1.771898717,1.9023601,1.972330245,1.702082576,20.523712,19.40285235,20.91279468
152.5,1.9216782,2.111171998,1.850903614,1.8069023,2.046366596,1.791642133,1.9191658,2.055917175,1.880434364,20.545303,19.60489109,20.4754501
153,1.8052037,1.874621655,1.741635959,1.8119158,1.999010165,1.672081853,1.8940805,1.986281941,1.822660115,20.515825,20.5289545,20.21089739
153.5,1.9446074,2.061067342,1.858135737,1.7553966,1.907649814,1.683980378,1.8551601,1.966861472,1.721231069,20.463221,19.74332539,20.41695466
154,1.8634719,1.985360343,1.764994107,1.9448739,2.027949839,1.816763324,1.8666044,1.93998458,1.89386911,20.458124,20.93377759,19.85450043
154.5,1.7145386,1.819648704,1.602067901,1.9217856,1.996995238,1.790247149,1.8566985,2.048189966,1.768531823,20.444603,21.53146403,21.20805967
155,2.061517,2.329097279,1.981921397,1.8190569,1.941889141,1.676836347,1.8874091,2.034944282,1.748119915,20.496101,20.02555516,20.46131286
155.5,1.7825301,1.895087181,1.744340634,1.8610047,1.877892049,1.760417103,1.9038292,2.032254244,1.841794149,20.504063,20.96585042,20.02008046
156,1.9279062,2.112456468,1.812165198,1.8879843,1.969488738,1.873285919,1.9014254,1.979860547,1.838438606,20.492561,21.0990756,20.12233843
156.5,1.7348254,1.832434133,1.764079935,1.9231641,2.035165953,1.7956444,1.8772204,2.046656666,1.807009499,20.47274,20.82256323,20.15143074
157,1.8754162,2.048603682,1.736309376,1.7973403,1.925260797,1.801049842,1.8506992,1.977306908,1.808135036,20.484049,20.42407316,20.77845542
157.5,1.925243,1.978518818,1.86141364,1.7717321,1.772711495,1.72343697,1.8438975,1.959102415,1.69858213,20.483305,20.36087529,20.63662117
158,1.9110624,2.165398903,1.919775389,1.7861748,1.894121154,1.583322773,1.8833264,2.105741559,1.744164803,20.50741,20.01935803,21.27397857
158.5,1.7590096,1.985754628,1.638831345,1.7839534,1.911568706,1.674639177,1.9200041,2.099243838,1.94613048,20.520069,20.03198697,20.82035646
159,1.7541589,1.864101817,1.742934926,1.8275079,1.899489115,1.823289077,1.8955631,2.082819985,1.651021316,20.511215,20.85859313,20.36390473
159.5,1.8217609,2.04214182,1.682697196,1.7205195,1.765767524,1.708987813,1.8733881,2.068443561,1.746355349,20.482834,21.29219729,20.81208245
160,1.8432678,1.960568037,1.78512782,1.9284467,1.98714141,1.893982345,1.8791007,1.977082245,1.723566511,20.507748,20.88219204,20.89011006
