t,RMSD_ligand_rep1,RMSD_ligand_rep2,RMSD_ligand_rep3,RMSD_pocket_rep1,RMSD_pocket_rep2,RMSD_pocket_rep3,RMSD_BB_rep1,RMSD_BB_rep2,RMSD_BB_rep3,Rg_rep1,Rg_rep2,Rg_rep3
93,1.9045638,1.913994707,2.014431361,1.8269936,1.912025374,1.760419354,1.9467672,2.121742103,2.077892742,20.45014,20.97805788,21.42352754
93.5,1.8230579,1.789174847,1.79021379,1.8770525,1.793229847,1.826783193,1.9327083,1.9338149,1.819945115,20.449541,20.14354971,21.93166665
94,1.9653033,1.865557485,1.871163012,1.7986803,1.982933121,1.782908614,1.9221078,2.093672105,2.108281593,20.456823,21.61882034,21.30154139
94.5,1.6944032,1.616388607,1.722726714,1.8715708,1.95158226,1.897587645,1.9181485,1.979493422,1.900798964,20.468056,20.92095843,19.06402086
95,1.9725802,2.095833448,2.032134566,1.9180439,1.978977387,1.810661243,1.9119996,1.982744946,2.120878267,20.500427,21.15326954,18.844916
95.5,1.7671297,1.797240831,1.74340564,1.8539909,1.68865096,1.859087794,1.900684,1.908630862,1.844833866,20.470438,19.90116335,20.52885978
96,1.8891108,1.768222731,1.957332384,1.8733388,2.030869416,2.013378852,1.8929828,2.056630722,1.910095689,20.454111,21.84419345,20.4797177
96.5,1.9198627,1.944361436,1.958522666,1.9007246,2.02908292,1.908728652,1.8783314,1.879463393,1.81100769,20.443972,20.65127109,20.48563002
97,1.9670159,1.859472121,2.094069311,1.9064391,1.944281087,1.92008065,1.9048492,1.910600504,1.908509838,20.450962,19.11893755,20.35076042
97.5,1.7768543,1.77230581,1.831660601,1.8756638,1.868186507,1.918456769,1.9583968,2.134413702,2.006512726,20.461573,21.37642356,20.16151741
98,1.8849707,1.886049416,1.665008903,1.9413118,1.965460487,1.883308677,1.9850063,1.989394392,1.983943035,20.461212,20.2536187,19.54690031
98.5,1.9320532,1.827487853,2.00074604,2.0030098,1.98788188,1.914935435,1.9589502,1.885871734,1.7426665,20.439722,19.1619169,21.31302325
99,1.9270428,1.976300116,1.906396813,2.0542636,2.094451637,2.056946588,1.9169432,1.745692359,1.747175887,20.433569,20.30822475,20.08278026
99.5,1.8432989,1.935067663,1.831285318,1.8623064,1.960936357,1.870468327,1.8871205,1.983914387,1.97444205,20.457067,20.4968695,19.81651446
100,1.95506,1.872454284,1.933998963,1.9300252,1.825446898,2.096594353,1.8880543,1.920585939,1.875415175,20.493868,20.88251375,21.9969102
100.5,1.8948452,2.016809859,1.729533802,1.904057,2.008778198,1.888682346,1.929456,1.916699531,2.05095357,20.507318,19.23155172,21.24596718
101,2.0105059,1.978427615,2.166091895,1.7787253,1.798045031,1.747536508,1.9419006,1.922279321,1.956760882,20.512903,19.92018871,18.0943044
101.5,1.8986375,1.92264433,1.765945026,1.8180374,1.772226699,1.867621473,1.9551492,1.893751055,1.894934559,20.486692,20.80572391,21.37585394
102,1.9797747,1.939981963,1.950868212,2.072993,2.098294334,2.131188829,1.9631965,1.990014159,1.881092691,20.495106,19.32747009,19.42683103
102.5,1.9002254,1.85450207,2.00510429,1.9212049,2.059318105,1.97724728,1.9210396,1.809419562,1.923054895,20.504837,18.33475428,21.38480316
103,1.8678463,1.693964271,1.952986712,1.8791133,1.881848344,1.988342828,1.9304302,1.933414382,1.899784053,20.504278,20.38370172,19.74823611
103.5,2.0176804,2.140172751,2.023582959,1.9907303,1.724685675,2.02709491,1.9238393,1.961924957,1.796939245,20.511023,22.11235774,18.2362544
104,1.9608198,1.850251057,2.001841097,1.9392903,1.902462546,2.059840769,1.9299506,1.85729839,1.943208229,20.4611,19.54613481,20.20788333
104.5,1.9404659,1.908810885,1.959432932,1.9711032,2.111789241,1.99308241,1.9441961,2.1228081,1.846492174,20.425907,20.08281383,20.71822514
105,1.903645,2.084972918,2.017805617,1.9420137,1.9454682,1.982290803,1.9046971,2.071709611,1.892248946,20.445644,20.35026645,21.23188395
105.5,1.8208063,1.832737846,1.877540483,1.9351152,1.97047696,1.836955506,1.8824747,2.181680281,2.006513677,20.465446,21.33654295,21.32261808
106,1.8591936,1.793446516,1.892489165,1.8094616,1.897129822,1.853355893,1.871618,1.837757386,1.894308106,20.475948,19.97454304,19.73484617
106.5,1.9183668,2.005518334,1.981756702,1.8434668,1.846332062,1.848687357,1.9048094,1.931341101,2.013841833,20.490904,20.50523249,19.97033601
107,1.7684128,1.798173695,1.702114816,1.8694075,1.909129222,1.788804184,1.8722585,1.69093336,1.971508,20.423443,21.10412845,20.39826301
107.5,1.9193858,1.825142094,1.868324542,1.9983249,1.854215786,1.873289235,1.8757242,1.870246031,2.116155259,20.400434,20.48609645,20.51359327
108,1.8664154,1.801696871,1.808984782,1.8441482,1.920775495,1.802051169,1.9018167,1.774188143,2.014268497,20.440899,20.0249842,20.15897124
108.5,1.719408,1.669126137,1.627872168,1.7882671,1.784101576,1.781056105,1.9658434,1.993253576,2.127405761,20.480082,19.44799549,21.76942295
109,1.9298055,1.999691735,2.05847426,1.878258,1.884174735,1.815712047,1.9605383,1.775076645,1.820050967,20.422678,18.42269388,20.04246422
109.5,1.9508159,1.949614266,1.910939258,1.9029547,1.88193016,1.903866759,1.9331522,1.923155859,2.022544139,20.411028,20.38247046,19.84372383
110,1.762064,1.781936544,1.694493438,1.9058093,1.996111272,1.801885211,1.9185373,1.81195249,1.988931379,20.434242,19.23682444,20.85703896
110.5,1.9778877,1.869764109,2.066873214,1.836585,1.863116001,1.719069953,1.9250122,2.044839145,1.879135033,20.471819,20.03030385,21.79283243
111,2.0208926,1.768109265,2.061902064,1.8738272,1.714177791,1.984603342,1.9189386,1.839011284,2.011593056,20.47374,19.90280019,21.22726204
111.5,1.9073286,1.868382035,1.84906545,1.8647332,1.868330375,1.854167694,1.9232064,1.893228773,1.953785456,20.437471,21.50976339,22.83833993
112,1.8868905,1.823111968,1.956898304,1.7955108,1.71809574,1.78707039,1.9350725,1.981405444,1.953098862,20.425425,18.8571179,20.86785452
112.5,1.9644184,2.002694278,1.945556391,1.832054,1.841448149,1.899244376,1.992541,1.97785174,2.102350472,20.430693,22.05317208,22.94813861
113,1.9423747,1.8819467,2.090809456,1.8888367,2.08341504,1.918743434,2.0394056,2.016418292,1.976806031,20.453707,19.14772099,19.22421282
113.5,2.0607421,2.067946411,2.163823746,1.9286087,1.824825907,2.047716262,2.0261443,1.949986009,2.178243197,20.441864,20.84766904,20.77768627
114,2.1042838,2.162738919,2.107967438,1.7955416,1.739685201,1.789932313,1.9685522,2.065740129,2.051479979,20.41437,21.59585958,18.32495067
114.5,2.122581,2.275014341,1.939028452,1.7696372,1.816480683,1.551127953,1.9530615,2.086204506,1.910621094,20.462257,18.53798796,20.34294013
115,1.9302568,1.899574736,2.046379122,1.8342198,1.75470589,1.838800967,1.9452666,1.956862904,1.997401889,20.475039,19.89001675,20.35779979
115.5,1.8603501,1.844894512,1.815106442,1.8029872,1.972664061,1.70451211,1.936857,1.920420851,1.961697684,20.468563,20.89204971,20.43852892
116,1.9426805,1.920119245,1.840189916,1.8367455,1.843698802,1.785599096,1.9424009,1.94298524,1.838719022,20.488947,20.9482314,19.61906666
116.5,1.9691502,2.083883478,2.091743888,1.8273345,1.977851494,1.861764961,1.9202441,1.949971407,1.970916236,20.427544,21.02969375,19.45956893
117,2.0571477,1.938772786,1.998239144,1.9407756,1.932248148,2.059418079,1.9092903,1.999054578,1.844238249,20.407593,21.29120978,19.77287291
117.5,2.1440225,2.166707301,2.215659211,1.8158431,1.896320718,1.922794016,1.8761883,1.922226838,1.992108615,20.476223,21.70510993,20.70452184
118,2.0269856,2.056311942,1.964447944,1.8842977,1.850785624,1.918433276,1.8920767,1.923848571,1.940687849,20.466656,17.46768265,20.24599452
118.5,1.9798045,2.017706445,1.956987603,2.0090208,1.642533937,2.085871748,1.9097708,1.745199795,2.097674005,20.420849,20.88212392,18.71267971
119,1.7878387,1.830525971,1.791690103,1.9447743,1.831741219,1.791405054,1.9282854,1.859628601,1.935472619,20.395308,21.79293828,20.08301871
119.5,1.8256375,1.781454322,2.0119147,1.9039825,2.117506551,1.955765865,1.958279,1.95809102,1.854402287,20.384033,20.79990414,21.97727309
120,2.0497029,2.215408507,1.891787584,1.8126909,1.824566483,1.875925326,1.9990946,1.898905578,2.180902007,20.397781,20.28587117,20.81330059
120.5,1.9081757,1.904778123,1.977951002,1.804777,1.681624283,1.854653909,1.9406012,1.915777799,1.929735227,20.421621,19.66378272,20.74038701
121,1.9106261,1.998931203,1.769858415,1.8552345,1.858445157,1.910937997,1.9234862,1.896288514,1.860100703,20.443134,20.33459943,21.34314308
121.5,1.9012812,1.922492085,1.873866849,1.8338122,1.89036827,1.827298172,1.9226604,1.826555044,1.905303858,20.531946,19.46265495,19.73320487
122,1.8777252,1.9814394,1.930713602,1.8497726,1.811636128,1.828929064,1.9251869,1.788802608,1.827829278,20.487312,20.94193847,20.04831012
122.5,1.8142786,1.856312696,1.800582844,1.7686281,1.633264799,1.80640724,1.9427657,1.96505716,1.965003308,20.484615,21.23802182,20.03139583
123,1.9141864,1.950018673,1.943046642,1.8244243,1.882074419,2.030705634,1.9534397,1.81628195,1.928775421,20.483967,20.82301778,17.61031583
123.5,1.8950694,1.866395128,1.788063578,1.8515787,1.806882501,1.792060352,1.9365112,2.020803234,2.052188647,20.450249,21.9628256,21.71340534
124,1.8352979,1.99995808,1.791165003,1.8495528,1.971143129,1.87078391,1.9159906,1.905478117,1.906494626,20.460054,20.82088768,19.18465013
124.5,1.8706998,1.94242457,1.879157961,1.7997938,1.810698566,1.833149184,1.9416882,1.954383364,1.838461495,20.469669,21.3127667,20.71440003
125,2.0617988,2.055687356,2.178604858,1.8768017,1.808365352,1.716137542,1.934921,1.894822368,1.953620826,20.488705,21.13810514,21.2978047
125.5,1.7970037,1.797272648,1.889727423,1.8127905,1.843626971,1.712087535,1.9223115,1.986716552,1.885172998,20.490019,20.10599357,20.53183353
126,1.7999088,1.867967686,1.895418179,1.8354698,1.870237508,2.016245201,1.9361017,1.816565514,1.958336619,20.476704,21.95338641,21.7944511
126.5,1.9958876,1.945916089,1.978598937,1.7979711,1.64918042,1.766526139,1.9618025,1.859294032,2.06839829,20.490086,19.44402084,22.17022535
127,1.8000537,1.804749439,1.969755283,1.8152164,1.790361504,1.750325955,1.9678103,1.934669229,1.869312654,20.508772,21.14423832,22.22739888
127.5,1.8289447,1.860025362,1.634944326,1.7330933,1.760480322,1.714963013,1.9540261,1.994066875,1.893619374,20.439381,21.06905156,21.88084532
128,1.8968558,1.696931624,1.910167839,1.5457217,1.517555694,1.587447365,2.0146518,1.795033593,2.032948778,20.443144,20.48000291,20.18301326
128.5,1.9555322,1.955079204,2.012938007,1.7127063,1.802240786,1.63246737,2.0187447,2.138621232,1.913652671,20.517817,20.72584207,20.07605332
129,1.8414444,1.795375045,1.823582729,1.7754207,1.818488954,1.710715133,1.9560755,1.904443162,1.967008759,20.533585,20.53215519,22.80609945
129.5,1.9946437,2.09299323,1.967723058,1.6491368,1.603144737,1.723718191,1.8990194,1.975519368,1.870335404,20.449963,21.14260465,21.6470474
130,1.9300542,1.837914202,1.819060404,1.7807335,1.867445795,1.861028044,1.8723015,1.937697841,1.905580079,20.437624,20.54178015,20.86175316
130.5,1.9969593,1.920842854,1.870820437,1.6533287,1.582301202,1.614951491,1.9238304,1.872111819,2.055070128,20.473579,21.02902153,18.90815033
131,1.8046346,1.718406888,1.767868675,1.8790425,1.920147705,1.921869231,1.9635127,1.841602562,2.156620016,20.435102,20.22659388,21.67009103
131.5,1.8710611,1.881318982,1.999367788,1.9726809,2.213853977,1.926612735,1.9537362,1.819190627,1.972421477,20.420046,21.92297626,19.65944135
132,1.9992559,2.014234567,1.968331531,1.9741801,2.014766471,1.985016785,1.9395599,1.951037043,1.86585897,20.461502,20.91649093,21.80766903
132.5,1.8508428,1.836620452,1.854680619,1.9051811,2.043692546,1.870019927,1.9185776,1.874788834,1.833612844,20.453699,21.61161826,21.73497957
133,1.9287584,1.866616975,1.991325369,1.7108442,1.705690124,1.685221654,1.9247018,1.821541387,1.807780467,20.476299,20.94215909,21.28009785
133.5,1.753831,1.880556335,1.73878825,1.7594746,1.752669288,1.84222905,1.9035759,1.884836556,1.903967917,20.52972,19.38558129,21.97218813
134,1.968227,1.945662,1.961784133,1.7585064,1.618459455,1.896900477,1.9454346,1.856637379,2.02224532,20.535923,20.76878604,19.14395395
134.5,1.7236699,1.837347067,1.697333148,1.9217477,2.191677426,2.070320907,2.0319347,1.972339571,2.0592366,20.547899,22.02251913,19.99963032
135,1.9233876,1.946829125,1.931426798,1.898351,1.883994944,2.007010663,2.0339804,2.077974832,2.071828917,20.546225,20.6098325,20.34620404
135.5,2.0060313,2.017104164,1.835997382,1.7547698,1.718943265,1.901792627,2.0023644,1.862388149,1.909264545,20.561619,18.97464734,21.64787999
136,1.8866816,1.948304855,1.740289191,1.867779,1.841938269,1.815866438,1.9887234,1.929450603,1.902288408,20.555138,20.56387972,21.43196621
136.5,1.8627347,1.936772095,1.808638983,1.8181733,1.834569945,1.869570071,1.9618344,1.897480843,2.132627244,20.526989,21.7855941,20.65323396
137,1.7716436,1.911531294,1.692768529,1.8424888,1.888049555,1.813328958,1.9687804,2.064626882,1.869529415,20.527317,21.80202233,21.38743922
137.5,1.919912,2.028396562,1.986755704,1.7642602,1.818431737,1.790978032,1.9820677,2.041365918,1.876940337,20.497778,21.03037235,18.24472305
138,2.0125194,1.902098732,1.976550677,1.7613565,1.823067664,1.732354101,1.9618237,1.828830301,1.865739008,20.488821,19.6748007,19.56865025
138.5,1.7869771,1.903449146,1.753092666,1.8127098,1.888863566,1.883790398,1.9593587,2.105076039,1.754387839,20.439688,20.16204102,19.92960375
139,1.731101,1.631368044,1.808829447,1.7953892,1.773805283,1.599655293,1.9459161,1.955843317,1.930212348,20.454193,20.53497552,20.48618281
139.5,1.8492571,1.954080434,1.858800993,1.6826336,1.652239312,1.835510753,1.9112804,1.944922229,1.908603805,20.483593,19.47106119,19.77651281
140,1.9866831,2.031414986,1.941980767,1.7038409,1.704105724,1.707250744,1.9439973,1.871115545,1.854727252,20.490616,20.24900155,18.90761527
140.5,1.9519773,1.934001956,1.873124737,2.0070152,1.979904927,1.978303619,1.9429665,2.115049335,2.103586856,20.502682,20.40176165,19.84752229
141,1.9391656,1.915517853,1.880411853,1.6301205,1.45916561,1.517529774,1.9447445,1.857794259,2.075049078,20.471354,20.20208054,20.84802446
141.5,1.9807127,1.912788845,2.060486257,1.8040246,1.928656324,1.846411575,1.9535379,1.93742729,1.883975882,20.534761,21.85765574,20.74800669
142,1.6913186,1.69653671,1.60773178,1.8438365,1.847268602,1.887490885,1.9658474,1.957119387,2.083602982,20.476271,20.48015765,23.12204446
142.5,1.7132373,1.860472486,1.637391174,1.8505294,1.635904008,1.964786781,1.9739803,1.776429707,2.060697329,20.479172,19.92298756,19.28765204
143,2.0306139,2.032088926,2.055424994,1.7462925,1.806548709,1.865306137,1.9563063,2.002581473,1.894841787,20.50518,20.11122842,20.95787577
143.5,2.1039462,2.211146855,2.087288637,1.7529693,1.843264346,1.783927672,1.9367543,1.95457804,1.866253501,20.508324,21.49544867,20.60250104
144,1.8571084,1.88242499,1.901775745,1.7683698,1.718724319,1.72068373,1.9535925,2.021754987,1.872980581,20.486248,20.59955039,20.41994783
144.5,1.785427,1.78554661,1.740692573,1.805082,1.938022099,1.808374599,1.9773681,1.735054282,1.902655536,20.484505,19.03247708,21.40263678
145,1.8423377,1.73298847,1.867332279,1.8701434,1.836175925,1.738354214,1.9878099,1.962504268,2.132575624,20.494032,18.949473,19.64124083
145.5,1.6966208,1.61304882,1.667953677,1.8520573,1.772340894,1.958621421,1.9586257,2.199284399,1.880887452,20.504482,22.35167127,22.61813494
146,1.957114,1.916821973,1.729457249,1.8188281,1.785763325,1.556129836,1.9390002,1.827584861,1.960685411,20.509949,18.55316613,19.03778471
146.5,2.0128541,2.001090962,2.021019217,1.9508135,1.853482344,1.868623796,1.9224969,1.914340656,1.893573759,20.487301,18.84810606,20.78360791
147,1.9139971,1.841076255,1.923540671,1.7843782,1.797638547,1.76175238,1.8949175,1.929614349,1.849927604,20.500193,20.92810579,20.28193429
147.5,1.8515724,1.729323352,1.788179571,1.8907744,1.971575295,2.00227561,1.8587708,1.784400293,1.759869107,20.454678,21.10192324,20.7359575
148,1.8727496,1.871753421,1.903840836,1.9346024,1.801464272,1.762744434,1.8709353,1.841356028,1.90077594,20.50601,20.88061763,21.66870776
148.5,1.8335017,1.889695353,1.813357138,1.816349,1.803544839,1.877601498,1.8559147,1.998057248,1.84974588,20.52062,21.55435728,20.68610936
149,1.9558797,1.930780471,2.039472051,2.0005054,2.075536537,1.983842857,1.8853979,2.067696409,1.938717235,20.524509,22.53640819,18.93177165
149.5,1.9085367,1.791352558,1.918111682,1.8190651,1.734793898,1.657853846,1.9222726,2.064993535,1.882303518,20.533792,19.44726585,19.83222463
150,1.8619213,1.738797925,1.900473744,1.8456254,1.800758788,1.806622029,1.8999366,1.939856805,2.076588425,20.544458,20.43927376,20.14054952
150.5,2.0242827,1.958436466,1.916932477,1.8333904,1.771585667,1.642234048,1.8852711,1.818123676,1.882890193,20.48818,19.58720242,20.14483074
151,1.9268056,2.14661875,2.000963954,1.8293301,1.856542398,1.909226891,1.8956615,1.97971125,1.968577371,20.495039,19.99385591,19.5510224
151.5,1.8183064,1.801400089,1.705284373,1.9218587,1.853291204,1.881163821,1.9144481,1.660620201,1.827354736,20.472385,19.06182818,20.60955519
152,2.0153155,1.832867105,1.985090667,1.9413587,1.722976834,2.010652686,1.9023601,1.788659939,1.852310341,20.523712,21.88336244,18.62227925
152.5,1.9216782,1.917408599,1.987501197,1.8069023,1.923498432,2.039342794,1.9191658,1.958602985,1.980418091,20.545303,21.34919841,18.94461648
153,1.8052037,1.723888571,1.670900291,1.8119158,1.859383551,1.957073075,1.8940805,1.963092671,1.881082901,20.515825,19.92430525,20.50437416
153.5,1.9446074,1.999011717,1.888707304,1.7553966,1.805090803,1.84248529,1.8551601,1.804184695,1.874662387,20.463221,19.31444807,19.23006165
154,1.8634719,1.753142406,1.816619305,1.9448739,1.953286019,1.916667132,1.8666044,1.897124303,1.822238033,20.458124,19.64744441,21.21754665
154.5,1.7145386,1.71681768,1.639722106,1.9217856,1.976608093,1.880468329,1.8566985,1.914088189,2.009184277,20.444603,22.03098165,22.22270472
155,2.061517,2.193142885,2.257484132,1.8190569,1.727986596,1.857110634,1.8874091,2.046289897,1.966634403,20.496101,19.9519536,19.67852461
155.5,1.7825301,1.875655962,1.720125236,1.8610047,1.867330872,1.722483616,1.9038292,1.864596099,1.951204273,20.504063,18.65080649,21.24037537
156,1.9279062,1.911368186,1.98548998,1.8879843,1.740779747,1.857158363,1.9014254,1.993387767,1.865483979,20.492561,22.0467093,21.47008533
156.5,1.7348254,1.665700329,1.647506621,1.9231641,1.952201065,1.943167188,1.8772204,1.809134412,1.99294751,20.47274,19.82939978,21.02244538
157,1.8754162,1.948041196,1.914062003,1.7973403,1.793876981,1.843874462,1.8506992,2.011677462,1.895045379,20.484049,19.99014531,20.35075593
157.5,1.925243,2.021441264,1.76403603,1.7717321,1.780361624,1.606697758,1.8438975,1.917264154,1.869239025,20.483305,20.02534167,20.24592215
158,1.9110624,1.906326898,2.084956571,1.7861748,1.775859741,1.799418723,1.8833264,1.804597978,2.087351664,20.50741,21.18628887,19.66065672
158.5,1.7590096,1.816199312,1.88691798,1.7839534,1.836897096,1.82997891,1.9200041,2.067553118,2.052070329,20.520069,22.00710177,19.67326561
159,1.7541589,1.721273272,1.687397096,1.8275079,1.861595703,1.780809926,1.8955631,1.836459377,2.040991242,20.511215,20.5351673,21.05684521
159.5,1.8217609,1.767130895,1.939062434,1.7205195,1.859887628,1.629266206,1.8733881,1.907455489,2.031813868,20.482834,20.25954128,21.79843949
160,1.8432678,1.953275734,1.788768196,1.9284467,1.719150894,1.85960455,1.8791007,1.68986562,1.875736609,20.507748,21.32379093,21.09848807
